,summary,date
195,"Stocks with the ability to generate 10X returns on capital are a rare breed. However, they do exist. In recent times, several biotech stocks have produced gains well in excess of 1,000% for their early shareholders. For example, a $100,000 investment in Axsome Therapeutics back i",2021-11-29
196,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-11-29
197,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-11-29
198,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-11-29
199,"Azul SA confirmed making an offer this month to combine with Chile's LATAM Airlines Group, which is in bankruptcy proceedings, but the Brazilian airline said it had since decided to focus on its own operations.",2021-11-29
200,"The dollar firmed on Monday, while the yen and Swiss franc weakened, reversing some of Friday's moves, as fears about the new coronavirus variant receded, with governments around the world seeking further information about the most recent mutation and its impact.",2021-11-29
201,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-11-29
202,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-11-29
203,"The financial media loves to get predictions from experts about where they think the S&P 500 index is headed. Some experts look at technical analysis patterns, others look at valuation metrics, others apply a broad macro view of the economy. In this article, we present anot",2021-11-29
204,"In the first half of this year, global electric vehicle (EV) sales rose 168% compared to the same time frame in 2020. That level of sales growth has ramped up investors' excitement about EV stocks. It's also part of what fueled Tesla stock's stunning rise in 2021 (which only adde",2021-11-29
205,"Italy's ruling Democratic Party (PD) has pledged to actively involve the government in deciding the future of Telecom Italia (TIM), the country's biggest phone group which just lost its fourth chief executive in six years, unions said on Monday.",2021-11-29
206,"A Moscow court fined Alphabet Inc.'s Google 3 million roubles ($400,386) on Monday for not deleting content that it deemed illegal, part of a wider dispute between Russia and the U.S. tech giant.",2021-11-29
207,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-11-29
208,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-11-29
209,President Joe Biden planned to meet with chief executives of major retailers and other companies on Monday to discuss how to move goods to shelves as the U.S. holiday shopping season begins in the shadow of the Omicron coronavirus variant.,2021-11-29
210,"fuboTV (NYSE: FUBO) specializes in streaming media. Specifically, the platform connects viewers with over 100 live TV channels across sports, news, and entertainment. The company recently expanded into the mobile sports betting market with the launch of the Fubo Sportsbook in Iow",2021-11-29
211,"Wall Street analysts set stock price targets and provide detailed insights on companies. However, their views are often short-sighted, capped by what they can put into their models. As a result, they can struggle analyzing growth-oriented companies.Still, analysts' views are resp",2021-11-28
212,"For better or worse, social media is a huge part of society. Billions of people interact with it daily, so advertisers spend heavily to better reach their intended audiences. Because of this, social media companies often make great potential investments.Snapchat is a popular plat",2021-11-28
213,Rivian Automotive (NASDAQ: RIVN) burst on the scene earlier this month. The electric vehicle developer was worth more than $150 billion at one point despite not generating any meaningful revenue. The driving factor is the increasing investor interest in companies working to addre,2021-11-28
214,"Last December, I compared two of the market's hottest semiconductor stocks: Nvidia (NASDAQ: NVDA) and Advanced Micro Devices (NASDAQ: AMD).",2021-11-28
215,"Roche (OTC: RHHBY) is considering a launch of its Alzheimer's disease drug, gantenerumab, at a price that could undercut competition from Biogen's (NASDAQ: BIIB) Aduhelm. In this Motley Fool Live video recorded on Nov. 15, Motley Fool contributors Keith Speights and Brian Orelli",2021-11-28
216,"Weighing anchor on a successful, profitable third quarter, dry bulk shipping company Golden Ocean Group (NASDAQ: GOGL) isn't really a household name -- but the stock price skyrocketed close to 15% after an upbeat Q3 earnings release on Nov. 24. A large boost to its dividend also",2021-11-28
217,"Okta (NASDAQ: OKTA) investors are in for more stock price volatility over the next few days. The software specialist's stock, which has been left out of the 2021 rally, should move in response to the upcoming earnings report, set for Wednesday, Dec. 1.",2021-11-28
218,"Robert Califf has been nominated as the next Food and Drug Administration (FDA) Commissioner, despite some expectations that the choice would be the current acting commissioner Janet Woodcock. Both had seemed well qualified for the position.",2021-11-28
219,"Palo Alto Networks' (NASDAQ: PANW) terrific quarterly report and guidance prompted a spate of price target upgrades by Wall Street analysts, who believe that the company's outstanding growth is sustainable thanks to its presence in several hot cybersecurity niches.",2021-11-28
220,"SoFi Technologies (NASDAQ: SOFI) went public in June 2021 following a SPAC merger orchestrated by venture capitalist Chamath Palihapitiya. Since then, the stock has underperformed the broader market, and the share price has fallen 31% from its all-time high. Even so, investors sh",2021-11-28
221,"Pure Storage's (NYSE: PSTG) stock price soared 13% to an all-time high on Nov. 24 after the data storage company posted its third-quarter earnings.Its revenue rose 37% year over year to $562.7 million, beating estimates by $32.1 million. Its adjusted net income jumped from $1.8 m",2021-11-28
222,"A top aim of investing is to grow your wealth over time to enjoy a comfortable retirement. To do so, it's important to select businesses that cannot just grow steadily, but also remain resilient during tough times. Some key characteristics include having a strong franchise, a stu",2021-11-28
223,"Are These The Best Infrastructure Stocks To Invest In Right Now?As investors digest a wide spread of economic data alongside their Thanksgiving meals, infrastructure stocks continue to gain traction. For the most part, this area of the stock market today stands to benefit from se",2021-11-28
224,"If you invest in fintech stocks, as I do, then you likely have been feeling the sting over the past few weeks as the market has sold off the sector aggressively. Up until recently, big players like Upstart (NASDAQ: UPST), Affirm (NASDAQ: AFRM), and SoFi (NASDAQ: SOFI) had run up",2021-11-28
225,"There is currently about $7 trillion invested in exchange-traded funds, or ETFs, in the U.S. -- that's up about 27% from the end of 2020, and it's more than seven times the total from just a decade ago in 2010. ETF assets have been growing at a roughly 25% annual rate over the pa",2021-11-28
226,"Chewy (NYSE: CHWY) and Twilio (NYSE: TWLO) investors are having a terrible year, as share prices of both companies have plunged despite the impressive growth they have reported so far in 2021.However, this may present an opportunity for savvy investors to buy two fast-growing com",2021-11-28
227,"Time is money, but time is not money's friend -- at least not in the current inflationary environment. When inflation is up, the purchasing power of the dollar goes down, which not only affects the cost of goods and services but also impacts your savings and investment earnings.",2021-11-28
228,"Vaxxinity (NASDAQ: VAXX), a clinical-stage biotech, recently IPOed for a price lower than the previously announced range. In this Motley Fool Live video recorded on Nov. 15, Motley Fool contributors Keith Speights and Brian Orelli discuss the prospects for the company's experimen",2021-11-28
229,"If you held a $1,000 position in Microsoft stock 10 years ago, your stake would be worth more than $17,000 based on the company's dividend-adjusted return. A $1,000 investment in Amazon held across the last decade would have yielded even better results and now be worth roughly $1",2021-11-28
230,The technology powering virtual reality (VR) experiences has significantly improved in recent years. VR headsets aren't just available for hardcore gamers at home anymore. This technology is powering real-world applications like virtual walkthroughs of buildings and products stil,2021-11-28
231,Telecom Italia faces another boardroom showdown after Luigi Gubitosi told them he was ready to quit as chief executive if that helped speed their decision over KKR's takeover proposal.,2021-11-26
232,"If you look at the past 12 months, mall real estate investment trust (REIT) Macerich's (NYSE: MAC) stock is up 120%, roughly four times the gain of the S&P 500 Index and the broader REIT sector over that time frame. That's impressive. But if you go back to 2015 or so, the sha",2021-11-26
233,"U.S. stock index futures slumped on Friday, with travel, bank and commodity-linked stocks bearing the brunt of a selloff triggered by the discovery of a new and possibly vaccine-resistant coronavirus variant.",2021-11-26
234,"Companies benefiting from this year's economic reopening, including AMC Entertainment, United Airlines and Carnival Corp, were hammered on Friday by fears over a new and possibly-vaccine resistant coronavirus variant.",2021-11-26
235,"(RTTNews) - Canadian Pacific Railway Limited (CP) and Kansas City Southern (KSU), on Friday, announced that they have received the regulatory pre-transaction control approvals from the Mexican Federal Economic Competition Commission or COFECE and the Mexican Federal Telecommunica",2021-11-26
236,"The NASDAQ 100 Pre-Market Indicator is down -173.96 to 16,193.85.  The total Pre-Market volume is currently 55,376,781 shares traded.The following are the most active stocks for the pre-market session: ProShares UltraPro Short QQQ (SQQQ) is +0.18 at $6.30, with 8,419,188 shares t",2021-11-26
237,"Valuations for many growth stocks are getting expensive, which could limit returns in the near term. But if you know where to look, there are some hidden gems trading at reasonable valuations that could be the market darlings of 2022 and beyond.",2021-11-26
238,"Nvidia's stock (NASDAQ: NVDA) hit an all-time high after the chipmaker posted its third-quarter earnings report on Nov. 17. Its revenue rose 50% year-over-year to $7.1 billion, beating estimates by $290 million. Its adjusted net income increased 62% to $2.97 billion, or $1.17 per",2021-11-26
239,"For many people, winter evokes images of evenings spent in front of a toasty fireplace with a hot beverage, an afghan, a good book, and a pet. It's a time of holiday gatherings with family and friends amid decorations, movies, music, and tons of amazing food. You might even build",2021-11-26
240,"The stock market has been performing amazingly well in 2021. The SPDR S&P 500 ETF has been at or near an all-time high all year, with its biggest drop being in October when it fell 5%. But not all stocks have followed a similar path. Some have fallen up to 70% off their all-t",2021-11-26
241,"While Twilio (NYSE: TWLO) and Unity Software (NYSE: U) operate in different corners of the software services market, each of these tech companies is poised to benefit from powerful trends. Growth-focused investors might be wondering which stock is the better buy. Read on to see w",2021-11-26
242,Stock Market Futures Under Pressure Amid New Virus StrainStock market futures are making considerable moves downward in early morning trading on Friday. This came as investors geared up for a shortened trading day amid renewed virus strain found in South Africa. Before the stock,2021-11-26
243,"With many major U.S. retailers opening their doors to shoppers at 5 a.m. on Friday, early risers ventured out, hoping to find gifts to tuck under the Christmas tree before products sell out.",2021-11-26
244,"Let's face it: We thought the internet would make us all supersmart. While it has obviously helped some, all it really did was create a new problem: information overload. We are bombarded with more information than our brains were ever designed to take in. That's a huge problem f",2021-11-26
245,"After trailing the market for most of the last few months, Five Below's (NASDAQ: FIVE) stock is jumping again. Share prices have shot up in the last few weeks ahead of the specialty retailer's upcoming earnings announcement.",2021-11-26
246,"If you go down the sports beverage aisle of your local grocery store, you'll see a plethora of brands. And most likely, you'll see a majority of shelf space taken up by Gatorade, the leader in market share at 75%.",2021-11-26
247,"UiPath (NYSE: PATH) specializes in robotic process automation (RPA), a technology that seeks to boost workplace efficiency with software robots. Notably, RPA is the fastest-growing segment of the software market, and UiPath has been recognized as the industry leader by both Gartn",2021-11-26
248,"SoFi Technologies (NASDAQ: SOFI) recently reported its third-quarter results, and it continues to grow at an impressive pace. In this Fool Live video clip, recorded on Nov. 11, Fool.com contributor Jason Hall discusses the results and what investors should keep in mind about this",2021-11-26
249,"The pandemic has upended the healthcare industry, whether it's from the need to quickly but safely deliver new treatments to how patients can interact with their doctors to receive care.",2021-11-26
250,"When most people think about gaming, they think of computers or consoles like the Sony PlayStation or Microsoft Xbox.",2021-11-26
251,,2021-11-26
252,The following are today's upgrades for Validea's Contrarian Investor model based on the published strategy of David Dreman. This contrarian strategy finds the most unpopular mid- and large-cap stocks in the market and looks for improving fundamentals.KOHL'S CORPORATION (KSS) is a,2021-11-25
253,The following are today's upgrades for Validea's Small-Cap Growth Investor model based on the published strategy of Motley Fool. This strategy looks for small cap growth stocks with solid fundamentals and strong price performance.BRIDGE INVESTMENT GROUP HOLDINGS INC (BRDG) is a m,2021-11-25
254,The following are today's upgrades for Validea's P/E/Growth Investor model based on the published strategy of Peter Lynch. This strategy looks for stocks trading at a reasonable price relative to earnings growth that also possess strong balance sheets.TAPESTRY INC (TPR) is a larg,2021-11-25
255,"Shares of Riskified (NYSE: RSKD) are down 45% over the past month and a whopping 72% from their all-time high, despite being on the market for just four months. This price drop was partially due to the IPO hype wearing off as other exciting IPOs came to the market, but the chief",2021-11-25
256,Lam Research's (NASDAQ: LRCX) stock price dipped nearly 2% after its fiscal 2022 first-quarter results were released on Oct. 20. Some investors were giving the company's weaker-than-expected guidance a thumbs down.,2021-11-25
257,"Why should you invest in lithium stocks? In two words: electric vehicles (EVs). Lithium-ion batteries currently power nearly all electric vehicles sold globally, and this is just the tip of the iceberg.",2021-11-25
258,"While large-cap stocks are usually safer, small-cap stocks are often way more exciting. If you own the right small cap, you can make a lot of money as your company becomes the large cap of tomorrow.",2021-11-25
259,"The success you achieve as an investor will depend on many variables, but one of the most important is your holding period. A recent study from Putnam Investments illustrates this point perfectly. From 2005 to 2020, the S&P 500 generated an annualized return of 9.9%, a pace t",2021-11-25
260,"4rijuana companies Cresco Labs (OTC: CRLBF) and Trulieve Cannabis (OTC: TCNNF) each have a good chance to deliver for their shareholders. Both are growing rapidly, and both have substantial shares in some of the United States' most dynamic state markets. Whereas Cresco's market c",2021-11-25
261,"The move to limit global warming is having a material impact on energy companies. On the one hand, the world still needs oil, and will for a long time to come. On the other hand, well, oil companies clearly need to change with the world around them, or they risk becoming obsolete",2021-11-25
262,"Sundial Growers (NASDAQ: SNDL) is popular among meme stock traders and cannabis aficionados, but it hasn't exactly had a gilded life on the market. The stock is down almost 10% over the last six months, though it is up 44.7% year to date.",2021-11-25
263,Italy's state lender Cassa Depositi e Prestiti (CDP) said on Thursday it would keep its role as long-term shareholder in infrastructure and other key assets in the country as part of a new strategic plan to 2024.,2021-11-25
264,"For investors looking for deals on top cryptocurrencies, this past week provided what may turn out to be an early Black Friday sale. The majority of large-cap cryptocurrencies have taken a hit of late, outside of specific groups of digital assets, such as those tied to the metave",2021-11-25
265,"Western Union (NYSE: WU), Midland States Bancorp (NASDAQ: MSBI) and Gilead Sciences (NASDAQ: GILD) are dividends stocks that hit the sweet spot with trailing price-to-earnings (P/E) ratios below 12, dividend yields above 4%, safe cash dividend payout ratios that are below 55% and",2021-11-25
266,"Zillow Group's (NASDAQ: ZG)(NASDAQ: Z) surprising decision to exit its Zillow Offers iBuying business left investors with more questions than answers. In this Fool Live video clip, recorded on Nov. 5, Fool.com contributors Matt Frankel and Jason Hall share their takes on what wen",2021-11-25
267,"Today's video focuses on Zoom (NASDAQ:ZM) and its earnings report, released on Nov. 22 after the market closed. Here are some highlights from the video.",2021-11-25
268,"Many investors now have access to fractional share investing and free trading, which has opened up the possibility of weekly dollar-cost averaging. Today's video focuses on recent stock price action and recent earnings affecting Roku (NASDAQ:ROKU), Cerence (NASDAQ:CRNC), UiPath (",2021-11-25
269,"Millions of Americans got COVID-19 booster shots at a near record pace after the Biden administration expanded eligibility last week, but health officials concerned about climbing infections ahead of the winter holiday season urged more to get the additional protection.",2021-11-25
270,"The metaverse, which blurs the lines between the physical and digital worlds, has become a hot topic over the past year. The concept isn't new, since miniature metaverses already exist within multiplayer video games, virtual and augmented reality experiences, and social networkin",2021-11-25
271,"With Zillow Group (NASDAQ: ZG)(NASDAQ: Z) officially pulling the plug on iBuying, investors in other companies looking to revolutionize the home buying and selling industries are understandably worried. In this Fool Live clip, recorded on Nov. 9, Fool.com contributor Matt Frankel",2021-11-25
272,Vice President Kamala Harris is making headlines and attracting defenders with her purchase of what some consider pricey French cookware.,2021-11-24
273,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-11-24
274,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-11-24
275,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-11-24
276,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-11-24
277,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-11-24
278,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-11-24
279,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-11-24
280,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-11-24
281,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-11-24
282,"With the expectation of increased infrastructure spending, investors have bid up the prices of leading steelmakers like Nucor (NYSE: NUE) and Steel Dynamics (NASDAQ: STLD). If you are looking at the steel sector as well, which of these two mills is the better investment option?",2021-11-24
283,Wall Street indexes were set to fall on Wednesday as mixed economic data and disappointing earnings from retailers kept investors on edge heading into the Thanksgiving holiday.,2021-11-24
284,"The stock market has seen some volatility pop back up after a strong rally throughout much of October and early November, and after moving to record levels, market benchmarks have started to pull back. That trend continued in premarket trading on Wednesday morning. At 8:30 a.m. E",2021-11-24
285,"Meta Platforms (NASDAQ: FB), the tech giant formerly known as Facebook, went public at $38 per share on May 18, 2012. If you had invested $1,000 in that IPO, your stake would be worth nearly $9,000 today. But if you had waited and invested that $1,000 in the company after its sto",2021-11-24
286,"Investors are zeroing in on a number of hot retailers' shares as the U.S. holiday shopping season kicks into high gear this week, weighing the potential for supply chain problems against expected strong consumer demand.",2021-11-24
287,Shares of Nordstrom Inc and Gap Inc slumped more than 20% on Wednesday as warnings of product shortages during the crucial holiday season raised fears that the retailers were losing out to better-prepared competitors.,2021-11-24
288,"While the pandemic may have dealt a blow to the retail industry as a whole, off-price chains clearly emerged as winners. At a time when shoppers had to conserve funds due to economic concerns and financial constraints, chains like Burlington Stores (NYSE: BURL) saw an uptick in f",2021-11-24
289,Today's video focuses on Roundhill Ball Metaverse ETF (NYSEMKT:META) and why it could be one of the best ways to invest in the metaverse. Here are some highlights from the video.,2021-11-24
290,"Decentralized finance payment and liquidity token Loopring (CRYPTO: LRC) in the week after reaching an all-time high of $3.72 it touched on Nov. 10 tumbled about 38%, although it has since recovered some of the losses.",2021-11-24
291,"As children and adolescents are at lower risk of severe COVID-19 disease, countries should prioritise adults and sharing vaccine doses with the COVAX programme to bring supplies to poorer countries, the World Health Organisation said on Wednesday.",2021-11-24
292,Fortinet (NASDAQ: FTNT) stock has shot up more than 120% in 2021 thanks to a string of impressive quarterly performances that have consistently trumped Wall Street's expectations. A similar story unfolded when the cybersecurity specialist released its third-quarter results on Nov,2021-11-24
293,"The U.S. on Friday opened COVID-19 booster shots to all adults and took the extra step of urging people 50 and older to seek one, aiming to ward off a winter...",2021-11-19
294,Six-term Arizona Republican becomes 24th member of House of Representatives censured by the body.,2021-11-17
295,Nvidia Corp. shares rose in the extended session Wednesday after the chip maker topped all Wall Street expectations on the back of another quarter of record...,2021-11-17
296,"U.S. home builders started construction on homes at a seasonally-adjusted annual rate of 1.52 million in October, representing a 0.7% decrease from the...",2021-11-17
297,,2021-11-15
298,This strategist is worried less about inflation and more about demand.,2021-11-11
299,,2021-11-01
300,,2021-11-01
301,Inflation is back along with a record trade deficit and financial assets are expensive. Click here to see why I think it's time to diversify and internationalize.,2021-10-13
302,EWL is a low-beta play dominated by defensive sectors that could struggle in an environment when risk appetite is high. Read more...,2021-10-13
303,"Small-business owners say they have plenty of customers, but in a worrying sign for the U.S. economy, they are growing frustrated by a shortage of supplies...",2021-10-12
304,,2021-10-12
305,There are three categories of buyers for US Federal debt. Click here to know the Fed's funding challenges in the US's new fiscal year.,2021-10-08
306,"U.S. cases and hospitalizations from the coronavirus-borne illness COVID-19 continued their recent steady decline on Monday, as the nation seems to be moving...",2021-10-04
307,Former FDA head says Merck's oral pill could become a powerful tool in combating COVID in high-risk patients who are already symptomatic.,2021-10-01
308,"Staff article entitled EWL Makes Notable Cross Below Critical Moving Average, about ETFs, from ETF Channel.",2021-09-28
