,Date,Sentiment Score,Sentiment Label,Topic
1954,2022-05-07,-0.525275,Bearish,financial_market_news
1955,2022-05-07,0.049684,Neutral,financial_market_news
1956,2022-05-07,-0.222239,Somewhat-Bearish,financial_market_news
1957,2022-05-07,0.131288,Neutral,financial_market_news
1958,2022-05-07,-0.195984,Somewhat-Bearish,financial_market_news
1959,2022-05-07,0.094158,Neutral,financial_market_news
1960,2022-05-07,-0.067056,Neutral,financial_market_news
1961,2022-05-07,-0.064271,Neutral,financial_market_news
1962,2022-05-07,0.056505,Neutral,financial_market_news
1963,2022-05-07,-0.045314,Neutral,financial_market_news
1964,2022-05-07,0.006253,Neutral,financial_market_news
1965,2022-05-07,0.119707,Neutral,financial_market_news
1966,2022-05-07,-0.172949,Somewhat-Bearish,financial_market_news
1967,2022-05-07,0.187351,Somewhat-Bullish,financial_market_news
1968,2022-05-07,0.1249,Neutral,financial_market_news
1969,2022-05-07,0.013316,Neutral,financial_market_news
1970,2022-05-07,-0.069255,Neutral,financial_market_news
1971,2022-05-07,0.027611,Neutral,financial_market_news
1972,2022-05-07,0.026342,Neutral,financial_market_news
1973,2022-05-07,-0.00314,Neutral,financial_market_news
1974,2022-05-07,0.227484,Somewhat-Bullish,financial_market_news
1975,2022-05-07,-0.140628,Neutral,financial_market_news
1976,2022-05-07,-0.502329,Bearish,financial_market_news
1977,2022-05-07,-0.20072,Somewhat-Bearish,financial_market_news
1978,2022-05-07,-0.254822,Somewhat-Bearish,financial_market_news
1979,2022-05-07,-0.267495,Somewhat-Bearish,financial_market_news
1980,2022-05-07,-0.028126,Neutral,financial_market_news
1981,2022-05-07,0.279792,Somewhat-Bullish,financial_market_news
1982,2022-05-07,-0.020269,Neutral,financial_market_news
1983,2022-05-07,-0.00599,Neutral,financial_market_news
1984,2022-05-07,-0.055248,Neutral,financial_market_news
1985,2022-05-07,0.007195,Neutral,financial_market_news
1986,2022-05-07,-0.053114,Neutral,financial_market_news
1987,2022-05-07,0.488385,Bullish,financial_market_news
1988,2022-05-07,0.215548,Somewhat-Bullish,financial_market_news
1989,2022-05-07,-0.02892,Neutral,financial_market_news
1990,2022-05-07,-0.252489,Somewhat-Bearish,financial_market_news
1991,2022-05-07,0.053965,Neutral,financial_market_news
1992,2022-05-07,0.164404,Somewhat-Bullish,financial_market_news
1993,2022-05-07,0.063039,Neutral,financial_market_news
1994,2022-05-07,-0.091025,Neutral,financial_market_news
1995,2022-05-07,-0.060516,Neutral,financial_market_news
1996,2022-05-07,0.008018,Neutral,financial_market_news
1997,2022-05-07,0.061673,Neutral,financial_market_news
1998,2022-05-07,0.084947,Neutral,financial_market_news
1999,2022-05-07,0.204775,Somewhat-Bullish,financial_market_news
2000,2022-05-14,0.017391,Neutral,financial_market_news
2001,2022-05-14,0.012073,Neutral,financial_market_news
2002,2022-05-14,0.01572,Neutral,financial_market_news
2003,2022-05-14,0.016425,Neutral,financial_market_news
2004,2022-05-14,0.013707,Neutral,financial_market_news
2005,2022-05-14,0.004309,Neutral,financial_market_news
2006,2022-05-14,-0.017075,Neutral,financial_market_news
2007,2022-05-14,-0.010567,Neutral,financial_market_news
2008,2022-05-14,-0.100152,Neutral,financial_market_news
2009,2022-05-14,-0.03094,Neutral,financial_market_news
2010,2022-05-14,-0.102894,Neutral,financial_market_news
2011,2022-05-14,0.046123,Neutral,financial_market_news
2012,2022-05-14,-0.209784,Somewhat-Bearish,financial_market_news
2013,2022-05-14,0.169834,Somewhat-Bullish,financial_market_news
2014,2022-05-14,-0.165943,Somewhat-Bearish,financial_market_news
2015,2022-05-14,0.02418,Neutral,financial_market_news
2016,2022-05-14,0.090728,Neutral,financial_market_news
2017,2022-05-14,0.007127,Neutral,financial_market_news
2018,2022-05-14,0.029485,Neutral,financial_market_news
2019,2022-05-14,0.034184,Neutral,financial_market_news
2020,2022-05-14,-0.351438,Bearish,financial_market_news
2021,2022-05-14,-0.396406,Bearish,financial_market_news
2022,2022-05-14,-0.396406,Bearish,financial_market_news
2023,2022-05-14,0.005191,Neutral,financial_market_news
2024,2022-05-14,0.016485,Neutral,financial_market_news
2025,2022-05-14,0.062053,Neutral,financial_market_news
2026,2022-05-14,-0.477771,Bearish,financial_market_news
2027,2022-05-14,0.033096,Neutral,financial_market_news
2028,2022-05-14,0.019759,Neutral,financial_market_news
2029,2022-05-14,0.026917,Neutral,financial_market_news
2030,2022-05-14,0.082027,Neutral,financial_market_news
2031,2022-05-14,0.009605,Neutral,financial_market_news
2032,2022-05-14,0.080638,Neutral,financial_market_news
2033,2022-05-14,0.31438,Somewhat-Bullish,financial_market_news
2034,2022-05-14,-0.134519,Neutral,financial_market_news
2035,2022-05-14,-0.126519,Neutral,financial_market_news
2036,2022-05-14,-0.327149,Somewhat-Bearish,financial_market_news
2037,2022-05-14,-0.137342,Neutral,financial_market_news
2038,2022-05-14,-0.038243,Neutral,financial_market_news
2039,2022-05-14,-0.102567,Neutral,financial_market_news
2040,2022-05-14,-0.004108,Neutral,financial_market_news
2041,2022-05-14,-0.274972,Somewhat-Bearish,financial_market_news
2042,2022-05-14,-0.372177,Bearish,financial_market_news
2043,2022-05-14,-0.273604,Somewhat-Bearish,financial_market_news
2044,2022-05-14,0.17286,Somewhat-Bullish,financial_market_news
2045,2022-05-14,0.034315,Neutral,financial_market_news
2046,2022-05-14,-0.277893,Somewhat-Bearish,financial_market_news
2047,2022-05-14,-0.35547,Bearish,financial_market_news
2048,2022-05-14,-0.234065,Somewhat-Bearish,financial_market_news
2049,2022-05-14,0.099959,Neutral,financial_market_news
2050,2022-05-14,-0.04262,Neutral,financial_market_news
2051,2022-05-14,0.337521,Somewhat-Bullish,financial_market_news
2052,2022-05-14,-0.399285,Bearish,financial_market_news
2053,2022-05-14,0.004556,Neutral,financial_market_news
2054,2022-05-14,-0.015592,Neutral,financial_market_news
2055,2022-05-14,-0.015592,Neutral,financial_market_news
2056,2022-05-14,-0.056177,Neutral,financial_market_news
2057,2022-05-14,0.039503,Neutral,financial_market_news
2058,2022-05-14,-0.034107,Neutral,financial_market_news
2059,2022-05-14,0.219831,Somewhat-Bullish,financial_market_news
2060,2022-05-14,-0.061483,Neutral,financial_market_news
2061,2022-05-14,0.007586,Neutral,financial_market_news
2062,2022-05-14,-0.021553,Neutral,financial_market_news
2063,2022-05-14,-0.217103,Somewhat-Bearish,financial_market_news
2064,2022-05-14,0.099146,Neutral,financial_market_news
2065,2022-05-14,0.204589,Somewhat-Bullish,financial_market_news
2066,2022-05-14,-0.182485,Somewhat-Bearish,financial_market_news
2067,2022-05-14,-0.09927,Neutral,financial_market_news
2068,2022-05-14,0.020951,Neutral,financial_market_news
2069,2022-05-14,0.008132,Neutral,financial_market_news
2070,2022-05-14,0.029353,Neutral,financial_market_news
2071,2022-05-14,-0.000832,Neutral,financial_market_news
2072,2022-05-14,0.021896,Neutral,financial_market_news
2073,2022-05-14,0.012037,Neutral,financial_market_news
2074,2022-05-14,0.023482,Neutral,financial_market_news
2075,2022-05-14,-0.09872,Neutral,financial_market_news
2076,2022-05-14,0.212011,Somewhat-Bullish,financial_market_news
2077,2022-05-14,0.173179,Somewhat-Bullish,financial_market_news
2078,2022-05-14,-0.202967,Somewhat-Bearish,financial_market_news
2079,2022-05-14,0.025985,Neutral,financial_market_news
2080,2022-05-14,-0.100503,Neutral,financial_market_news
2081,2022-05-14,0.023695,Neutral,financial_market_news
2082,2022-05-14,0.017645,Neutral,financial_market_news
2083,2022-05-14,-0.011943,Neutral,financial_market_news
2084,2022-05-14,-0.203507,Somewhat-Bearish,financial_market_news
2085,2022-05-14,0.034985,Neutral,financial_market_news
2086,2022-05-14,-0.204942,Somewhat-Bearish,financial_market_news
2087,2022-05-14,0.155669,Somewhat-Bullish,financial_market_news
2088,2022-05-14,0.002034,Neutral,financial_market_news
2089,2022-05-14,-0.091784,Neutral,financial_market_news
2090,2022-05-14,0.026279,Neutral,financial_market_news
2091,2022-05-14,0.014168,Neutral,financial_market_news
2092,2022-05-14,0.025358,Neutral,financial_market_news
2093,2022-05-14,-0.138095,Neutral,financial_market_news
2094,2022-05-14,0.008703,Neutral,financial_market_news
2095,2022-05-14,0.011296,Neutral,financial_market_news
2096,2022-05-14,-0.102948,Neutral,financial_market_news
2097,2022-05-14,-0.213087,Somewhat-Bearish,financial_market_news
2098,2022-05-14,-0.087923,Neutral,financial_market_news
2099,2022-05-14,-0.374891,Bearish,financial_market_news
2100,2022-05-14,-0.00326,Neutral,financial_market_news
2101,2022-05-14,-0.059375,Neutral,financial_market_news
2102,2022-05-14,-0.018781,Neutral,financial_market_news
2103,2022-05-14,-0.003344,Neutral,financial_market_news
2104,2022-05-14,-0.203968,Somewhat-Bearish,financial_market_news
2105,2022-05-14,-0.202719,Somewhat-Bearish,financial_market_news
2106,2022-05-14,0.004588,Neutral,financial_market_news
2107,2022-05-14,0.02265,Neutral,financial_market_news
2108,2022-05-14,0.015577,Neutral,financial_market_news
2109,2022-05-14,0.012265,Neutral,financial_market_news
2110,2022-05-14,0.037299,Neutral,financial_market_news
2111,2022-05-14,0.012792,Neutral,financial_market_news
2112,2022-05-14,0.018991,Neutral,financial_market_news
2113,2022-05-14,0.013117,Neutral,financial_market_news
2114,2022-05-14,-0.321277,Somewhat-Bearish,financial_market_news
2115,2022-05-14,-0.072714,Neutral,financial_market_news
2116,2022-05-14,-0.032706,Neutral,financial_market_news
2117,2022-05-14,-0.009234,Neutral,financial_market_news
2118,2022-05-14,0.101938,Neutral,financial_market_news
2119,2022-05-14,-0.276069,Somewhat-Bearish,financial_market_news
2120,2022-05-14,-0.849049,Bearish,financial_market_news
2121,2022-05-14,0.028165,Neutral,financial_market_news
2122,2022-05-14,0.014628,Neutral,financial_market_news
2123,2022-05-14,-0.02738,Neutral,financial_market_news
2124,2022-05-14,0.028165,Neutral,financial_market_news
2125,2022-05-14,-0.512902,Bearish,financial_market_news
2126,2022-05-14,0.077725,Neutral,financial_market_news
2127,2022-05-14,-0.152258,Somewhat-Bearish,financial_market_news
2128,2022-05-14,-0.319297,Somewhat-Bearish,financial_market_news
2129,2022-05-14,-0.037922,Neutral,financial_market_news
2130,2022-05-14,0.084186,Neutral,financial_market_news
2131,2022-05-14,0.169599,Somewhat-Bullish,financial_market_news
2132,2022-05-14,-0.119919,Neutral,financial_market_news
2133,2022-05-14,-0.12324,Neutral,financial_market_news
2134,2022-05-14,-0.304729,Somewhat-Bearish,financial_market_news
2135,2022-05-14,0.014319,Neutral,financial_market_news
2136,2022-05-14,0.013476,Neutral,financial_market_news
2137,2022-05-14,-0.424408,Bearish,financial_market_news
2138,2022-05-14,-0.216413,Somewhat-Bearish,financial_market_news
2139,2022-05-14,0.011231,Neutral,financial_market_news
2140,2022-05-14,-0.21403,Somewhat-Bearish,financial_market_news
2141,2022-05-14,0.001537,Neutral,financial_market_news
2142,2022-05-14,0.010947,Neutral,financial_market_news
2143,2022-05-14,-0.072015,Neutral,financial_market_news
2144,2022-05-14,-0.206867,Somewhat-Bearish,financial_market_news
2145,2022-05-14,0.019891,Neutral,financial_market_news
2146,2022-05-14,-0.053055,Neutral,financial_market_news
2147,2022-05-14,-0.230268,Somewhat-Bearish,financial_market_news
2148,2022-05-14,0.263538,Somewhat-Bullish,financial_market_news
2149,2022-05-14,0.174079,Somewhat-Bullish,financial_market_news
2150,2022-05-14,-0.271088,Somewhat-Bearish,financial_market_news
2151,2022-05-14,-0.164278,Somewhat-Bearish,financial_market_news
2152,2022-05-14,-0.17414,Somewhat-Bearish,financial_market_news
2153,2022-05-14,-0.450318,Bearish,financial_market_news
2154,2022-05-14,-0.310288,Somewhat-Bearish,financial_market_news
2155,2022-05-14,-0.227642,Somewhat-Bearish,financial_market_news
2156,2022-05-14,0.024382,Neutral,financial_market_news
2157,2022-05-14,-0.073752,Neutral,financial_market_news
2158,2022-05-14,-0.141277,Neutral,financial_market_news
2159,2022-05-14,-0.044216,Neutral,financial_market_news
2160,2022-05-14,-0.144378,Neutral,financial_market_news
2161,2022-05-14,-0.515716,Bearish,financial_market_news
2162,2022-05-14,-0.181127,Somewhat-Bearish,financial_market_news
2163,2022-05-14,-0.094378,Neutral,financial_market_news
2164,2022-05-14,-0.066238,Neutral,financial_market_news
2165,2022-05-14,-0.103073,Neutral,financial_market_news
2166,2022-05-14,0.044216,Neutral,financial_market_news
2167,2022-05-14,-0.135313,Neutral,financial_market_news
2168,2022-05-14,-0.008443,Neutral,financial_market_news
2169,2022-05-14,0.255923,Somewhat-Bullish,financial_market_news
2170,2022-05-14,-0.169057,Somewhat-Bearish,financial_market_news
2171,2022-05-14,-0.141863,Neutral,financial_market_news
2172,2022-05-14,0.164057,Somewhat-Bullish,financial_market_news
2173,2022-05-14,0.013512,Neutral,financial_market_news
2174,2022-05-14,0.040209,Neutral,financial_market_news
2175,2022-05-14,0.079459,Neutral,financial_market_news
2176,2022-05-14,-0.01337,Neutral,financial_market_news
2177,2022-05-14,-0.00257,Neutral,financial_market_news
2178,2022-05-14,-0.447586,Bearish,financial_market_news
2179,2022-05-14,-0.180403,Somewhat-Bearish,financial_market_news
2180,2022-05-14,-0.060838,Neutral,financial_market_news
2181,2022-05-14,-0.077824,Neutral,financial_market_news
2182,2022-05-14,0.045857,Neutral,financial_market_news
2183,2022-05-14,-0.197023,Somewhat-Bearish,financial_market_news
2184,2022-05-14,-0.197023,Somewhat-Bearish,financial_market_news
2185,2022-05-14,0.040832,Neutral,financial_market_news
2186,2022-05-14,-0.123549,Neutral,financial_market_news
2187,2022-05-14,-0.086893,Neutral,financial_market_news
2188,2022-05-14,-0.373834,Bearish,financial_market_news
2189,2022-05-14,-0.018726,Neutral,financial_market_news
2190,2022-05-14,0.092488,Neutral,financial_market_news
2191,2022-05-14,-0.045623,Neutral,financial_market_news
2192,2022-05-14,0.047731,Neutral,financial_market_news
2193,2022-05-14,-0.507213,Bearish,financial_market_news
2194,2022-05-14,-0.240013,Somewhat-Bearish,financial_market_news
2195,2022-05-14,0.161508,Somewhat-Bullish,financial_market_news
2196,2022-05-14,0.099828,Neutral,financial_market_news
2197,2022-05-14,0.013753,Neutral,financial_market_news
2198,2022-05-14,-0.589416,Bearish,financial_market_news
2199,2022-05-14,-0.241973,Somewhat-Bearish,financial_market_news
2200,2022-05-21,-0.042852,Neutral,financial_market_news
2201,2022-05-21,0.002342,Neutral,financial_market_news
2202,2022-05-21,0.061711,Neutral,financial_market_news
2203,2022-05-21,0.02069,Neutral,financial_market_news
2204,2022-05-21,-0.225392,Somewhat-Bearish,financial_market_news
2205,2022-05-21,-0.363585,Bearish,financial_market_news
2206,2022-05-21,-0.515157,Bearish,financial_market_news
2207,2022-05-21,0.184757,Somewhat-Bullish,financial_market_news
2208,2022-05-21,-0.11393,Neutral,financial_market_news
2209,2022-05-21,0.140336,Neutral,financial_market_news
2210,2022-05-21,-0.060141,Neutral,financial_market_news
2211,2022-05-21,-0.179641,Somewhat-Bearish,financial_market_news
2212,2022-05-21,-0.157502,Somewhat-Bearish,financial_market_news
2213,2022-05-21,-0.327644,Somewhat-Bearish,financial_market_news
2214,2022-05-21,-0.166308,Somewhat-Bearish,financial_market_news
2215,2022-05-21,0.131927,Neutral,financial_market_news
2216,2022-05-21,0.001554,Neutral,financial_market_news
2217,2022-05-21,-0.164665,Somewhat-Bearish,financial_market_news
2218,2022-05-21,0.01371,Neutral,financial_market_news
2219,2022-05-21,-0.289517,Somewhat-Bearish,financial_market_news
2220,2022-05-21,0.023681,Neutral,financial_market_news
2221,2022-05-21,-0.053917,Neutral,financial_market_news
2222,2022-05-21,0.00774,Neutral,financial_market_news
2223,2022-05-21,-0.064672,Neutral,financial_market_news
2224,2022-05-21,-0.113844,Neutral,financial_market_news
2225,2022-05-21,0.087462,Neutral,financial_market_news
2226,2022-05-21,-0.163073,Somewhat-Bearish,financial_market_news
2227,2022-05-21,-0.216998,Somewhat-Bearish,financial_market_news
2228,2022-05-21,0.200178,Somewhat-Bullish,financial_market_news
2229,2022-05-21,-0.158753,Somewhat-Bearish,financial_market_news
2230,2022-05-21,0.162205,Somewhat-Bullish,financial_market_news
2231,2022-05-21,-0.097446,Neutral,financial_market_news
2232,2022-05-21,-0.147799,Neutral,financial_market_news
2233,2022-05-21,-0.091571,Neutral,financial_market_news
2234,2022-05-21,-0.104267,Neutral,financial_market_news
2235,2022-05-21,-0.324952,Somewhat-Bearish,financial_market_news
2236,2022-05-21,-0.030692,Neutral,financial_market_news
2237,2022-05-21,-0.072985,Neutral,financial_market_news
2238,2022-05-21,0.175186,Somewhat-Bullish,financial_market_news
2239,2022-05-21,0.004206,Neutral,financial_market_news
2240,2022-05-21,0.200002,Somewhat-Bullish,financial_market_news
2241,2022-05-21,0.059353,Neutral,financial_market_news
2242,2022-05-21,0.143001,Neutral,financial_market_news
2243,2022-05-21,-0.166666,Somewhat-Bearish,financial_market_news
2244,2022-05-21,-0.046978,Neutral,financial_market_news
2245,2022-05-21,0.082441,Neutral,financial_market_news
2246,2022-05-21,0.272533,Somewhat-Bullish,financial_market_news
2247,2022-05-21,-0.285843,Somewhat-Bearish,financial_market_news
2248,2022-05-21,-0.200829,Somewhat-Bearish,financial_market_news
2249,2022-05-21,-0.121694,Neutral,financial_market_news
2250,2022-05-21,0.197884,Somewhat-Bullish,financial_market_news
2251,2022-05-21,-0.144432,Neutral,financial_market_news
2252,2022-05-21,-0.235619,Somewhat-Bearish,financial_market_news
2253,2022-05-21,0.039592,Neutral,financial_market_news
2254,2022-05-21,0.118679,Neutral,financial_market_news
2255,2022-05-21,0.149547,Neutral,financial_market_news
2256,2022-05-21,-0.200116,Somewhat-Bearish,financial_market_news
2257,2022-05-21,-0.068372,Neutral,financial_market_news
2258,2022-05-21,-0.188332,Somewhat-Bearish,financial_market_news
2259,2022-05-21,0.010263,Neutral,financial_market_news
2260,2022-05-21,-0.121036,Neutral,financial_market_news
2261,2022-05-21,0.104647,Neutral,financial_market_news
2262,2022-05-21,-0.131555,Neutral,financial_market_news
2263,2022-05-21,-0.335547,Somewhat-Bearish,financial_market_news
2264,2022-05-21,0.075715,Neutral,financial_market_news
2265,2022-05-21,0.01064,Neutral,financial_market_news
2266,2022-05-21,-0.212762,Somewhat-Bearish,financial_market_news
2267,2022-05-21,-0.081444,Neutral,financial_market_news
2268,2022-05-21,-0.186641,Somewhat-Bearish,financial_market_news
2269,2022-05-21,0.015626,Neutral,financial_market_news
2270,2022-05-21,0.010555,Neutral,financial_market_news
2271,2022-05-21,0.031546,Neutral,financial_market_news
2272,2022-05-21,0.105258,Neutral,financial_market_news
2273,2022-05-21,-0.38294,Bearish,financial_market_news
2274,2022-05-21,0.181646,Somewhat-Bullish,financial_market_news
2275,2022-05-21,0.070155,Neutral,financial_market_news
2276,2022-05-21,-0.262315,Somewhat-Bearish,financial_market_news
2277,2022-05-21,0.004629,Neutral,financial_market_news
2278,2022-05-21,-0.221704,Somewhat-Bearish,financial_market_news
2279,2022-05-21,-0.021843,Neutral,financial_market_news
2280,2022-05-21,0.123797,Neutral,financial_market_news
2281,2022-05-21,-0.398278,Bearish,financial_market_news
2282,2022-05-21,-0.327048,Somewhat-Bearish,financial_market_news
2283,2022-05-21,-0.074311,Neutral,financial_market_news
2284,2022-05-21,0.004865,Neutral,financial_market_news
2285,2022-05-21,0.011501,Neutral,financial_market_news
2286,2022-05-21,-0.123004,Neutral,financial_market_news
2287,2022-05-21,0.174236,Somewhat-Bullish,financial_market_news
2288,2022-05-21,0.018666,Neutral,financial_market_news
2289,2022-05-21,-0.49721,Bearish,financial_market_news
2290,2022-05-21,0.272041,Somewhat-Bullish,financial_market_news
2291,2022-05-21,-0.032568,Neutral,financial_market_news
2292,2022-05-21,0.052779,Neutral,financial_market_news
2293,2022-05-21,0.052779,Neutral,financial_market_news
2294,2022-05-21,0.047988,Neutral,financial_market_news
2295,2022-05-21,-0.155124,Somewhat-Bearish,financial_market_news
2296,2022-05-21,-0.016845,Neutral,financial_market_news
2297,2022-05-21,0.070219,Neutral,financial_market_news
2298,2022-05-21,0.220612,Somewhat-Bullish,financial_market_news
2299,2022-05-21,0.006589,Neutral,financial_market_news
2300,2022-05-21,0.020472,Neutral,financial_market_news
2301,2022-05-21,0.070771,Neutral,financial_market_news
2302,2022-05-21,-0.255368,Somewhat-Bearish,financial_market_news
2303,2022-05-21,-0.117794,Neutral,financial_market_news
2304,2022-05-21,0.000463,Neutral,financial_market_news
2305,2022-05-21,-0.151331,Somewhat-Bearish,financial_market_news
2306,2022-05-21,0.016307,Neutral,financial_market_news
2307,2022-05-21,-0.167507,Somewhat-Bearish,financial_market_news
2308,2022-05-21,-0.129711,Neutral,financial_market_news
2309,2022-05-21,0.01188,Neutral,financial_market_news
2310,2022-05-21,-0.01789,Neutral,financial_market_news
2311,2022-05-21,0.025787,Neutral,financial_market_news
2312,2022-05-21,0.007666,Neutral,financial_market_news
2313,2022-05-21,-0.283403,Somewhat-Bearish,financial_market_news
2314,2022-05-21,-0.311809,Somewhat-Bearish,financial_market_news
2315,2022-05-21,0.023682,Neutral,financial_market_news
2316,2022-05-21,0.238407,Somewhat-Bullish,financial_market_news
2317,2022-05-21,0.008164,Neutral,financial_market_news
2318,2022-05-21,0.024453,Neutral,financial_market_news
2319,2022-05-21,-0.076887,Neutral,financial_market_news
2320,2022-05-21,-0.459355,Bearish,financial_market_news
2321,2022-05-21,-0.094891,Neutral,financial_market_news
2322,2022-05-21,0.135442,Neutral,financial_market_news
2323,2022-05-21,0.004685,Neutral,financial_market_news
2324,2022-05-21,0.010654,Neutral,financial_market_news
2325,2022-05-21,0.014326,Neutral,financial_market_news
2326,2022-05-21,0.018161,Neutral,financial_market_news
2327,2022-05-21,0.101851,Neutral,financial_market_news
2328,2022-05-21,-0.123015,Neutral,financial_market_news
2329,2022-05-21,0.002089,Neutral,financial_market_news
2330,2022-05-21,0.00881,Neutral,financial_market_news
2331,2022-05-21,0.126934,Neutral,financial_market_news
2332,2022-05-21,-0.597977,Bearish,financial_market_news
2333,2022-05-21,-0.070953,Neutral,financial_market_news
2334,2022-05-21,-0.060553,Neutral,financial_market_news
2335,2022-05-21,0.302546,Somewhat-Bullish,financial_market_news
2336,2022-05-21,-0.099911,Neutral,financial_market_news
2337,2022-05-21,-0.338277,Somewhat-Bearish,financial_market_news
2338,2022-05-21,0.223592,Somewhat-Bullish,financial_market_news
2339,2022-05-21,0.038816,Neutral,financial_market_news
2340,2022-05-21,-0.437778,Bearish,financial_market_news
2341,2022-05-21,-0.092588,Neutral,financial_market_news
2342,2022-05-21,0.33566,Somewhat-Bullish,financial_market_news
2343,2022-05-21,-0.005794,Neutral,financial_market_news
2344,2022-05-21,-0.066945,Neutral,financial_market_news
2345,2022-05-21,0.071171,Neutral,financial_market_news
2346,2022-05-21,-0.285246,Somewhat-Bearish,financial_market_news
2347,2022-05-21,-0.230026,Somewhat-Bearish,financial_market_news
2348,2022-05-21,-0.007159,Neutral,financial_market_news
2349,2022-05-21,-0.377012,Bearish,financial_market_news
2350,2022-05-21,0.080663,Neutral,financial_market_news
2351,2022-05-21,-0.451626,Bearish,financial_market_news
2352,2022-05-21,-0.092353,Neutral,financial_market_news
2353,2022-05-21,0.079829,Neutral,financial_market_news
2354,2022-05-21,-0.143384,Neutral,financial_market_news
2355,2022-05-21,-0.049506,Neutral,financial_market_news
2356,2022-05-21,0.051518,Neutral,financial_market_news
2357,2022-05-21,0.715526,Bullish,financial_market_news
2358,2022-05-21,0.266492,Somewhat-Bullish,financial_market_news
2359,2022-05-21,-0.144277,Neutral,financial_market_news
2360,2022-05-21,0.099828,Neutral,financial_market_news
2361,2022-05-21,-0.09164,Neutral,financial_market_news
2362,2022-05-21,-0.028487,Neutral,financial_market_news
2363,2022-05-21,-0.024702,Neutral,financial_market_news
2364,2022-05-21,0.051174,Neutral,financial_market_news
2365,2022-05-21,0.094914,Neutral,financial_market_news
2366,2022-05-21,0.119846,Neutral,financial_market_news
2367,2022-05-21,-0.147872,Neutral,financial_market_news
2368,2022-05-21,-0.391502,Bearish,financial_market_news
2369,2022-05-21,0.032142,Neutral,financial_market_news
2370,2022-05-21,0.350969,Bullish,financial_market_news
2371,2022-05-21,0.283483,Somewhat-Bullish,financial_market_news
2372,2022-05-21,0.323213,Somewhat-Bullish,financial_market_news
2373,2022-05-21,0.239243,Somewhat-Bullish,financial_market_news
2374,2022-05-21,0.126026,Neutral,financial_market_news
2375,2022-05-21,0.031383,Neutral,financial_market_news
2376,2022-05-21,-0.231514,Somewhat-Bearish,financial_market_news
2377,2022-05-21,-0.174355,Somewhat-Bearish,financial_market_news
2378,2022-05-21,-0.013486,Neutral,financial_market_news
2379,2022-05-21,-0.055626,Neutral,financial_market_news
2380,2022-05-21,0.621469,Bullish,financial_market_news
2381,2022-05-21,0.275038,Somewhat-Bullish,financial_market_news
2382,2022-05-21,0.006921,Neutral,financial_market_news
2383,2022-05-21,0.148332,Neutral,financial_market_news
2384,2022-05-21,-0.043315,Neutral,financial_market_news
2385,2022-05-21,-0.0074,Neutral,financial_market_news
2386,2022-05-21,-0.0074,Neutral,financial_market_news
2387,2022-05-21,-0.127976,Neutral,financial_market_news
2388,2022-05-21,0.001698,Neutral,financial_market_news
2389,2022-05-21,-0.242783,Somewhat-Bearish,financial_market_news
2390,2022-05-21,-0.023187,Neutral,financial_market_news
2391,2022-05-21,-0.231797,Somewhat-Bearish,financial_market_news
2392,2022-05-21,-0.403754,Bearish,financial_market_news
2393,2022-05-21,-0.180123,Somewhat-Bearish,financial_market_news
2394,2022-05-21,-0.261843,Somewhat-Bearish,financial_market_news
2395,2022-05-21,0.198894,Somewhat-Bullish,financial_market_news
2396,2022-05-21,0.354148,Bullish,financial_market_news
2397,2022-05-21,-0.114355,Neutral,financial_market_news
2398,2022-05-21,0.144908,Neutral,financial_market_news
2399,2022-05-21,0.000348,Neutral,financial_market_news
2400,2022-05-28,-0.213409,Somewhat-Bearish,financial_market_news
2401,2022-05-28,-0.037507,Neutral,financial_market_news
2402,2022-05-28,-0.296255,Somewhat-Bearish,financial_market_news
2403,2022-05-28,0.007086,Neutral,financial_market_news
2404,2022-05-28,0.169628,Somewhat-Bullish,financial_market_news
2405,2022-05-28,0.035057,Neutral,financial_market_news
2406,2022-05-28,0.01082,Neutral,financial_market_news
2407,2022-05-28,-0.181654,Somewhat-Bearish,financial_market_news
2408,2022-05-28,0.214409,Somewhat-Bullish,financial_market_news
2409,2022-05-28,-0.348375,Somewhat-Bearish,financial_market_news
2410,2022-05-28,0.016282,Neutral,financial_market_news
2411,2022-05-28,-0.009877,Neutral,financial_market_news
2412,2022-05-28,-0.01095,Neutral,financial_market_news
2413,2022-05-28,0.021155,Neutral,financial_market_news
2414,2022-05-28,0.113242,Neutral,financial_market_news
2415,2022-05-28,0.143292,Neutral,financial_market_news
2416,2022-05-28,-0.124091,Neutral,financial_market_news
2417,2022-05-28,0.013654,Neutral,financial_market_news
2418,2022-05-28,-0.056484,Neutral,financial_market_news
2419,2022-05-28,0.01474,Neutral,financial_market_news
2420,2022-05-28,-0.042361,Neutral,financial_market_news
2421,2022-05-28,-0.00686,Neutral,financial_market_news
2422,2022-05-28,0.00811,Neutral,financial_market_news
2423,2022-05-28,-0.30601,Somewhat-Bearish,financial_market_news
2424,2022-05-28,-0.056417,Neutral,financial_market_news
2425,2022-05-28,-0.127961,Neutral,financial_market_news
2426,2022-05-28,-0.127961,Neutral,financial_market_news
2427,2022-05-28,-0.08719,Neutral,financial_market_news
2428,2022-05-28,-0.011728,Neutral,financial_market_news
2429,2022-05-28,-0.018852,Neutral,financial_market_news
2430,2022-05-28,0.093883,Neutral,financial_market_news
2431,2022-05-28,0.145194,Neutral,financial_market_news
2432,2022-05-28,-0.414617,Bearish,financial_market_news
